run_id,language,row,model,E,V,S,D_main,D_excl,D_half,ties,boundaries,diff_vs_ocrml,ci_lo,ci_hi,mcnemar_p,holm_p,n,ocrml_system,ocrml_E,measurement_status,source_asset,source_asset_sha256,stored_columns_include_logits,comparison_status
clean_default,java,Direct Qwen image-only,Qwen/Qwen2.5-VL-7B-Instruct / image_only / clean,0.3866666666666666,0.6213176218532405,0.3776666666666667,,,,,,,,,,,3000,RapidOCR + best ML,0.5296666666666666,unavailable_no_verdict_logits,results/screenshot_only_ocr_clean_20260707/clean_direct_vlm_pair_predictions.csv,5f688f684dc4c851e9c44b59cb7ebaa4a59d388603f5be8de6688d488669dfc5,False,not_computable_without_new_inference
deploy_java_clean,java,Source-text Qwen2.5-Coder,Qwen2.5-Coder-7B-Instruct,0.333,0.5562360801781737,0.4013333333333333,,,,,,,,,,,3000,RapidOCR + best ML,0.5296666666666666,unavailable_no_verdict_logits,results/screenshot_only_ocr_clean_20260707/clean_ocr_text_llm_pair_predictions.csv,f49eed724b1a712d647c8bfd75f71804f27dfee42adbbf8143a1e2a87fa58d26,False,not_computable_without_new_inference
deploy_java_clean,java,Best OCR-text LLM (RapidOCR),Qwen2.5-Coder-7B-Instruct,0.2846666666666667,0.5581699346405229,0.49,,,,,,,,,,,3000,RapidOCR + best ML,0.5296666666666666,unavailable_no_verdict_logits,results/screenshot_only_ocr_clean_20260707/clean_ocr_text_llm_pair_predictions.csv,f49eed724b1a712d647c8bfd75f71804f27dfee42adbbf8143a1e2a87fa58d26,False,not_computable_without_new_inference
deploy_python_cuda,python,Direct Qwen image-only,Qwen/Qwen2.5-VL-7B-Instruct,0.3526666666666667,0.7182620502376104,0.509,,,,,,,,,,,3000,RapidOCR + best ML,0.5953333333333334,unavailable_no_verdict_logits,results/python_cuda_vlm_main_20260715/outputs/Qwen__Qwen2.5-VL-7B-Instruct__image_only__promptB__seed42.jsonl,63075d9a8f5dde36d9ac233bb9342e7847f7687ca4d2ce4638d9af0274a53ca6,False,not_computable_without_new_inference
deploy_python_cuda,python,Source-text Qwen2.5-Coder,Qwen2.5-Coder-7B-Instruct,0.2606666666666666,0.5741556534508077,0.546,,,,,,,,,,,3000,RapidOCR + best ML,0.5953333333333334,unavailable_no_verdict_logits,results/python_cuda_missing_experiments_20260716/ocr_text_llm_raw/source_text_llm.jsonl,d494c37eeba792ee315b08865530c5ae0fed249b503f4c2635c6089a2e2e05e5,False,not_computable_without_new_inference
deploy_python_cuda,python,Best OCR-text LLM (RapidOCR),Qwen2.5-Coder-7B-Instruct,0.0986666666666666,0.6271186440677966,0.8426666666666667,,,,,,,,,,,3000,RapidOCR + best ML,0.5953333333333334,unavailable_no_verdict_logits,results/python_cuda_missing_experiments_20260716/ocr_text_llm_raw/ocr_text_llm_rapidocr.jsonl,b9df97bf7df2f75433b5c112061693c0d5418ffdb831b0cb37ee2ba5d2f85af1,False,not_computable_without_new_inference
deploy_python_cuda,cuda,Direct Qwen image-only,Qwen/Qwen2.5-VL-7B-Instruct,0.4996666666666666,0.7144899904671115,0.3006666666666667,,,,,,,,,,,3000,RapidOCR + best ML,0.6073333333333333,unavailable_no_verdict_logits,results/python_cuda_vlm_main_20260715/outputs/Qwen__Qwen2.5-VL-7B-Instruct__image_only__promptB__seed42.jsonl,63075d9a8f5dde36d9ac233bb9342e7847f7687ca4d2ce4638d9af0274a53ca6,False,not_computable_without_new_inference
deploy_python_cuda,cuda,Source-text Qwen2.5-Coder,Qwen2.5-Coder-7B-Instruct,0.332,0.5777262180974478,0.4253333333333333,,,,,,,,,,,3000,RapidOCR + best ML,0.6073333333333333,unavailable_no_verdict_logits,results/python_cuda_missing_experiments_20260716/ocr_text_llm_raw/source_text_llm.jsonl,d494c37eeba792ee315b08865530c5ae0fed249b503f4c2635c6089a2e2e05e5,False,not_computable_without_new_inference
deploy_python_cuda,cuda,Best OCR-text LLM (RapidOCR),Qwen2.5-Coder-7B-Instruct,0.2156666666666666,0.6018604651162791,0.6416666666666667,,,,,,,,,,,3000,RapidOCR + best ML,0.6073333333333333,unavailable_no_verdict_logits,results/python_cuda_missing_experiments_20260716/ocr_text_llm_raw/ocr_text_llm_rapidocr.jsonl,b9df97bf7df2f75433b5c112061693c0d5418ffdb831b0cb37ee2ba5d2f85af1,False,not_computable_without_new_inference
