snippet_id,dataset_name,ocr_engine,parse_status,char_error_rate,original_num_lines,ocr_num_lines,token_precision,token_recall,token_f1,indent_mean_abs_delta,runtime_sec,mean_confidence,line_count_abs_diff
dorn_cuda_044,Dorn,rapidocr,ok,0.1843137254901961,31,40,0.8547486033519553,0.9216867469879518,0.8869565217391305,9.4,1.1112065315246582,0.7526410391896828,9
dorn_cuda_045,Dorn,rapidocr,ok,0.3493670886075949,11,16,0.3269230769230769,0.4722222222222222,0.38636363636363635,0.0,0.8432199954986572,0.8848772028537608,5
dorn_cuda_046,Dorn,rapidocr,ok,0.15517241379310345,51,90,0.7865853658536586,0.8745762711864407,0.8282504012841091,7.902439024390244,1.430971384048462,0.7621582974457938,39
dorn_cuda_047,Dorn,rapidocr,ok,0.12982768865121808,51,179,0.6860254083484574,0.7924528301886793,0.7354085603112841,6.5658419792498,2.0617318153381348,0.7669644060066465,128
dorn_cuda_048,Dorn,rapidocr,ok,0.16464891041162227,31,54,0.7727272727272727,0.8762886597938144,0.821256038647343,7.090909090909091,1.0572781562805176,0.7537962228702455,23
dorn_cuda_049,Dorn,rapidocr,ok,0.06746031746031746,11,16,0.9038461538461539,0.9215686274509803,0.9126213592233009,4.0,0.9262619018554688,0.8389517183391964,5
dorn_cuda_005,Dorn,rapidocr,ok,0.19558359621451105,31,50,0.8943396226415095,0.7337461300309598,0.8061224489795918,3.111111111111111,1.111607313156128,0.7763692106475648,19
dorn_cuda_050,Dorn,rapidocr,ok,0.3836363636363636,31,70,0.8662420382165605,0.9543859649122807,0.9081803005008346,20.0,1.1572577953338623,0.7896192733710393,39
dorn_cuda_051,Dorn,rapidocr,ok,0.12242899118511263,51,131,0.7787456445993032,0.9048582995951417,0.8370786516853932,8.869565217391305,1.6140072345733645,0.7700444508956084,80
dorn_cuda_052,Dorn,rapidocr,ok,0.18106995884773663,11,20,0.9264705882352942,0.875,0.9,9.0,0.7625119686126709,0.7817403660151854,9
dorn_cuda_053,Dorn,rapidocr,ok,0.28877551020408165,51,147,0.89568345323741,0.7144906743185079,0.7948922585794093,3.1977891156462586,1.8419086933135984,0.7362045371587719,96
dorn_cuda_054,Dorn,rapidocr,ok,0.24285714285714285,11,13,0.8909090909090909,0.8596491228070176,0.875,4.0,0.5383827686309814,0.7520798374388822,2
dorn_cuda_055,Dorn,rapidocr,ok,0.2740963855421687,11,13,0.7903225806451613,0.8032786885245902,0.7967479674796747,5.444444444444445,1.1585161685943604,0.7653106055359676,2
dorn_cuda_056,Dorn,rapidocr,ok,0.14613180515759314,10,18,0.5465116279069767,0.7580645161290323,0.6351351351351352,2.2857142857142856,1.174152135848999,0.8115411923061268,8
dorn_cuda_057,Dorn,rapidocr,ok,0.11864406779661017,10,13,0.975,0.9069767441860465,0.9397590361445783,2.5,0.8085322380065918,0.800683760506007,3
dorn_cuda_058,Dorn,rapidocr,ok,0.14381270903010032,11,22,0.8548387096774194,0.803030303030303,0.828125,2.6666666666666665,1.4058754444122314,0.8265156818558922,11
dorn_cuda_059,Dorn,rapidocr,ok,0.13561643835616438,51,84,0.8613636363636363,0.9154589371980676,0.8875878220140514,9.476467331118494,1.4070117473602295,0.7433846709199449,33
dorn_cuda_006,Dorn,rapidocr,ok,0.1778846153846154,11,38,0.8666666666666667,0.8904109589041096,0.8783783783783784,2.2593984962406015,0.9691424369812012,0.7905347810875979,27
dorn_cuda_060,Dorn,rapidocr,ok,0.12597066436583262,31,59,0.8446969696969697,0.9176954732510288,0.8796844181459567,2.92,1.2501378059387207,0.7770437638163133,28
dorn_cuda_061,Dorn,rapidocr,ok,0.15948275862068967,31,49,0.8464566929133859,0.9071729957805907,0.8757637474541752,8.380952380952381,1.043410062789917,0.771162720384193,18
dorn_cuda_062,Dorn,rapidocr,ok,0.569620253164557,11,5,0.9166666666666666,0.6875,0.7857142857142857,5.6,0.4006969928741455,0.7850815499964214,6
dorn_cuda_063,Dorn,rapidocr,ok,0.17346938775510204,11,14,0.8428571428571429,0.7375,0.7866666666666667,3.3333333333333335,1.0752625465393066,0.7755504836132167,3
dorn_cuda_064,Dorn,rapidocr,ok,0.2767162066525124,50,147,0.5333333333333333,0.08849557522123894,0.15180265654648956,13.904761904761905,3.2177531719207764,0.7712748211543159,97
dorn_cuda_065,Dorn,rapidocr,ok,0.19815668202764977,11,15,0.8723404255319149,0.8723404255319149,0.8723404255319149,8.125,0.8223354816436768,0.7834649967530919,4
dorn_cuda_066,Dorn,rapidocr,ok,0.3803680981595092,11,16,0.9310344827586207,0.75,0.8307692307692308,5.777777777777778,1.0586566925048828,0.7128637678159232,5
dorn_cuda_067,Dorn,rapidocr,ok,0.0804093567251462,11,23,0.8059701492537313,0.9,0.8503937007874016,4.5,1.3756730556488037,0.8057625258517627,12
dorn_cuda_068,Dorn,rapidocr,ok,0.1486280487804878,31,63,0.8707317073170732,0.8858560794044665,0.8782287822878229,4.666666666666667,1.730161190032959,0.7711633811695727,32
dorn_cuda_069,Dorn,rapidocr,ok,0.3183918669131238,51,123,0.7209944751381215,0.7016129032258065,0.7111716621253407,6.658536585365854,2.7452876567840576,0.7507712779850914,72
dorn_cuda_007,Dorn,rapidocr,ok,0.12548262548262548,51,84,0.8881239242685026,0.9297297297297298,0.9084507042253522,7.065018315018315,1.29307222366333,0.7609178607152575,33
dorn_cuda_070,Dorn,rapidocr,ok,0.2391304347826087,11,24,0.9024390243902439,0.7872340425531915,0.8409090909090909,2.5,0.8257522583007812,0.7908440093505774,13
dorn_cuda_071,Dorn,rapidocr,ok,0.12651894210150108,31,78,0.8082191780821918,0.9049079754601227,0.8538350217076701,9.777777777777779,1.2218937873840332,0.7833994007188936,47
dorn_cuda_072,Dorn,rapidocr,ok,0.1002710027100271,10,18,0.8452380952380952,0.8658536585365854,0.8554216867469879,3.2,0.7870011329650879,0.8300584047922972,8
dorn_cuda_073,Dorn,rapidocr,ok,0.22654867256637168,51,80,0.84,0.9058823529411765,0.8716981132075472,4.335326086956521,1.3587944507598877,0.7646901955555347,29
dorn_cuda_074,Dorn,rapidocr,ok,0.15427927927927929,31,52,0.9134615384615384,0.9253246753246753,0.9193548387096774,3.4285714285714284,0.990830898284912,0.7719655740199249,21
dorn_cuda_075,Dorn,rapidocr,ok,0.10996563573883161,50,100,0.8168421052631579,0.9238095238095239,0.8670391061452515,3.0588235294117645,1.4847545623779297,0.7553781021635146,50
dorn_cuda_076,Dorn,rapidocr,ok,0.2652210175145955,51,80,0.8368794326241135,0.8458781362007168,0.8413547237076648,4.347093023255813,1.230644941329956,0.7620316975686233,29
dorn_cuda_077,Dorn,rapidocr,ok,0.15254237288135594,11,15,0.7796610169491526,0.8518518518518519,0.8141592920353983,15.5,0.805427074432373,0.8191941974706899,4
dorn_cuda_078,Dorn,rapidocr,ok,0.11431103234381923,31,101,0.8558558558558559,0.8652094717668488,0.8605072463768116,4.143945163747144,1.673884630203247,0.7824036549774948,70
dorn_cuda_079,Dorn,rapidocr,ok,0.15206372194062273,30,67,0.7923497267759563,0.8841463414634146,0.8357348703170029,4.631578947368421,1.2512457370758057,0.7666586576424628,37
dorn_cuda_008,Dorn,rapidocr,ok,0.1345565749235474,11,19,0.875,0.8305084745762712,0.8521739130434782,4.0,0.8236801624298096,0.819695280265891,8
dorn_cuda_080,Dorn,rapidocr,ok,0.28662420382165604,11,13,0.9454545454545454,0.7878787878787878,0.8595041322314049,5.777777777777778,0.8236286640167236,0.7640326755975142,2
dorn_cuda_081,Dorn,rapidocr,ok,0.18005415162454874,51,118,0.7505376344086021,0.8880407124681934,0.8135198135198134,18.6,1.6934399604797363,0.7744819665083028,67
dorn_cuda_082,Dorn,rapidocr,ok,0.4756756756756757,31,93,0.7898832684824902,0.7463235294117647,0.7674858223062382,21.714285714285715,1.176025152206421,0.759980265564993,62
dorn_cuda_083,Dorn,rapidocr,ok,0.17008797653958943,31,51,0.35856573705179284,0.75,0.48517520215633414,0.0,1.0881969928741455,0.7844038163823648,20
dorn_cuda_084,Dorn,rapidocr,ok,0.1787846856340007,51,142,0.7615262321144675,0.8788990825688073,0.8160136286201023,5.184447108181001,1.8108606338500977,0.7595581992180424,91
dorn_cuda_085,Dorn,rapidocr,ok,0.21005917159763313,11,21,0.9514563106796117,0.8521739130434782,0.8990825688073394,9.2,1.065135478973389,0.7918576866748078,10
dorn_cuda_086,Dorn,rapidocr,ok,0.12236286919831224,31,61,0.8766816143497758,0.9265402843601895,0.9009216589861752,7.5,1.1230418682098389,0.7640171464013835,30
dorn_cuda_087,Dorn,rapidocr,ok,0.1352112676056338,31,60,0.7522935779816514,0.9010989010989011,0.8200000000000001,4.2105263157894735,1.2734694480895996,0.7596142535892537,29
dorn_cuda_088,Dorn,rapidocr,ok,0.1111111111111111,11,16,0.8983050847457628,0.9137931034482759,0.9059829059829059,0.0,0.9450273513793944,0.8296674304408267,5
dorn_cuda_089,Dorn,rapidocr,ok,0.18763796909492272,31,82,0.8151041666666666,0.93993993993994,0.8730822873082288,10.76923076923077,1.3426892757415771,0.7789656908749177,51
dorn_cuda_009,Dorn,rapidocr,ok,0.2765957446808511,31,47,0.7982832618025751,0.8732394366197183,0.8340807174887893,9.0,1.212846755981445,0.7599510432737144,16
dorn_cuda_090,Dorn,rapidocr,ok,0.13402061855670103,51,85,0.8729792147806005,0.945,0.907563025210084,2.380952380952381,1.3555097579956057,0.765124726137681,34
dorn_cuda_091,Dorn,rapidocr,ok,0.11439114391143912,11,15,0.8333333333333334,0.7547169811320755,0.7920792079207922,1.5,0.7256708145141602,0.8117659443170656,4
dorn_cuda_092,Dorn,rapidocr,ok,0.16747572815533981,11,13,0.796875,0.8225806451612904,0.8095238095238094,3.7777777777777777,0.9621107578277588,0.7800600484086192,2
dorn_cuda_093,Dorn,rapidocr,ok,0.19644902634593356,31,78,0.8087855297157622,0.8694444444444445,0.8380187416331994,6.1300366300366305,1.3911690711975098,0.7693119655325246,47
dorn_cuda_094,Dorn,rapidocr,ok,0.12992125984251968,51,90,0.8840304182509505,0.96875,0.9244532803180915,2.4390243902439024,1.13576078414917,0.7744413223378602,39
dorn_cuda_095,Dorn,rapidocr,ok,0.2275693311582382,51,79,0.8439490445859873,0.8862876254180602,0.8646003262642741,4.285714285714286,1.1333088874816897,0.7655647750303879,28
dorn_cuda_096,Dorn,rapidocr,ok,0.4166666666666667,11,10,0.0,0.0,0.0,3.6,0.4031996726989746,0.8111574483550841,1
dorn_cuda_097,Dorn,rapidocr,ok,0.12926829268292683,11,21,0.8849557522123894,0.8849557522123894,0.8849557522123894,8.0,1.1102399826049805,0.8273513251405,10
dorn_cuda_098,Dorn,rapidocr,ok,0.1755424063116371,11,17,0.8208092485549133,0.8819875776397516,0.8502994011976048,3.8,1.1516666412353516,0.7890215774987467,6
dorn_cuda_099,Dorn,rapidocr,ok,0.13561643835616438,51,84,0.8613636363636363,0.9154589371980676,0.8875878220140514,9.476467331118494,1.395228147506714,0.7433846709199449,33
dorn_python_000,Dorn,rapidocr,ok,0.2670753064798599,31,52,0.8623853211009175,0.9690721649484536,0.912621359223301,10.666666666666666,1.1484849452972412,0.7781660836412593,21
dorn_python_001,Dorn,rapidocr,ok,0.39285714285714285,11,20,0.8846153846153846,0.9387755102040817,0.9108910891089108,9.777777777777779,0.8039562702178955,0.7861315026168867,9
dorn_python_010,Dorn,rapidocr,ok,0.32435129740518964,31,52,0.50920245398773,0.7904761904761904,0.6194029850746268,8.541666666666666,1.415238618850708,0.7635918953175371,21
dorn_python_100,Dorn,rapidocr,ok,0.22090909090909092,31,54,0.7650273224043715,0.9210526315789473,0.835820895522388,6.55,1.1379830837249756,0.7723016746318337,23
dorn_python_101,Dorn,rapidocr,ok,0.23076923076923078,10,19,0.40540540540540543,0.6,0.48387096774193555,3.0,0.9024941921234132,0.8013271507871087,9
dorn_python_102,Dorn,rapidocr,ok,0.1440677966101695,31,50,0.8617021276595744,0.9759036144578314,0.9152542372881356,3.52,1.1139295101165771,0.7798791257806552,19
dorn_python_103,Dorn,rapidocr,ok,0.35,10,24,0.37037037037037035,0.6896551724137931,0.48192771084337355,7.916666666666667,0.7254457473754883,0.7675803920966736,14
dorn_python_104,Dorn,rapidocr,ok,0.15612449799196787,31,85,0.632258064516129,0.24078624078624078,0.3487544483985765,7.845378151260504,1.4383139610290527,0.7873156219766597,54
dorn_python_105,Dorn,rapidocr,ok,0.22140221402214022,11,16,0.5208333333333334,0.7352941176470589,0.6097560975609756,4.0,1.050574541091919,0.811801836902733,5
dorn_python_106,Dorn,rapidocr,ok,0.27858880778588807,30,72,0.8133971291866029,0.6463878326996197,0.7203389830508475,14.461538461538462,1.7371160984039309,0.7849115440095863,42
dorn_python_107,Dorn,rapidocr,ok,0.1111111111111111,29,58,0.18584070796460178,0.75,0.2978723404255319,1.1428571428571428,1.8724849224090576,0.7544070035990867,29
dorn_python_108,Dorn,rapidocr,ok,0.26290760869565216,49,90,0.42424242424242425,0.4827586206896552,0.45161290322580644,6.938888888888889,1.8816635608673096,0.7641928914823519,41
dorn_python_109,Dorn,rapidocr,ok,0.16908951798010713,30,66,0.5053763440860215,0.9353233830845771,0.6561954624781849,3.9413702239789195,1.841585397720337,0.7494848044011617,36
dorn_python_011,Dorn,rapidocr,ok,0.13442622950819672,11,18,0.0,0.0,0.0,0.0,0.7874653339385986,0.8239735188344369,7
dorn_python_110,Dorn,rapidocr,ok,0.26373626373626374,30,45,0.7540983606557377,0.7863247863247863,0.7698744769874476,5.0,1.145876169204712,0.7466675610237727,15
dorn_python_111,Dorn,rapidocr,ok,0.33025771555838374,51,156,0.8164383561643835,0.9254658385093167,0.8675400291120816,19.075,1.5287933349609375,0.7753572350096042,105
dorn_python_112,Dorn,rapidocr,ok,0.42610364683301344,11,19,0.8378378378378378,0.9393939393939394,0.8857142857142858,22.666666666666668,0.6860065460205078,0.801754447115593,8
dorn_python_113,Dorn,rapidocr,ok,0.26076887447892544,51,112,0.7487437185929648,0.8816568047337278,0.8097826086956522,10.090909090909092,1.7431392669677734,0.775135333369955,61
dorn_python_114,Dorn,rapidocr,ok,0.2844311377245509,11,14,0.8333333333333334,0.9259259259259259,0.8771929824561403,8.444444444444445,0.7241878509521484,0.8010052031747409,3
dorn_python_115,Dorn,rapidocr,ok,0.19708029197080293,51,80,0.8216783216783217,0.9710743801652892,0.8901515151515151,6.909090909090909,1.314478874206543,0.7670110857870708,29
dorn_python_116,Dorn,rapidocr,ok,0.26224066390041495,31,62,0.7164179104477612,0.3902439024390244,0.5052631578947369,8.0,1.139571189880371,0.7729725350007234,31
dorn_python_117,Dorn,rapidocr,ok,0.33419689119170987,11,22,0.625,0.9090909090909091,0.7407407407407406,12.5,0.8281748294830322,0.7632466018235209,11
dorn_python_118,Dorn,rapidocr,ok,0.14153846153846153,11,19,0.8260869565217391,0.8085106382978723,0.8172043010752688,1.75,0.7197198867797852,0.8169748292729953,8
dorn_python_012,Dorn,rapidocr,ok,0.2123076923076923,31,53,0.8775510204081632,0.6099290780141844,0.7196652719665271,7.435677530017152,1.0063674449920654,0.7748924045913212,22
dorn_python_013,Dorn,rapidocr,ok,0.41975308641975306,11,17,0.8666666666666667,0.8297872340425532,0.8478260869565217,9.441176470588236,0.8244428634643555,0.7455711322801588,6
dorn_python_014,Dorn,rapidocr,ok,0.33085808580858084,31,54,0.8304498269896193,0.8053691275167785,0.8177172061328789,9.037037037037036,1.354201078414917,0.767564094343256,23
dorn_python_015,Dorn,rapidocr,ok,0.341688654353562,32,46,0.33766233766233766,0.26,0.2937853107344633,3.142857142857143,0.9573445320129396,0.7714495529216706,14
dorn_python_016,Dorn,rapidocr,ok,0.2847380410022779,31,69,0.5804195804195804,0.44148936170212766,0.5015105740181269,10.592592592592593,1.191969394683838,0.7721924197543012,38
dorn_python_017,Dorn,rapidocr,ok,0.13716295427901523,50,94,0.8574938574938575,0.9064935064935065,0.8813131313131313,6.314943097476497,1.493089199066162,0.7793652026029992,44
dorn_python_018,Dorn,rapidocr,ok,0.2340764331210191,50,110,0.19807692307692307,0.6959459459459459,0.3083832335329341,7.298601398601399,1.5129389762878418,0.7454443432804513,60
dorn_python_019,Dorn,rapidocr,ok,0.14273204903677758,49,104,0.8539553752535497,0.9334811529933481,0.8919491525423728,5.453799249530957,1.5613746643066406,0.7742760563878833,55
dorn_python_002,Dorn,rapidocr,ok,0.20616883116883117,51,78,0.7640845070422535,0.9353448275862069,0.8410852713178295,5.163650075414782,1.1786248683929443,0.7696937742004385,27
dorn_python_020,Dorn,rapidocr,ok,0.16666666666666666,11,20,0.8714285714285714,0.8356164383561644,0.8531468531468531,4.0,1.0343637466430664,0.7816414522510003,9
dorn_python_021,Dorn,rapidocr,ok,0.29310344827586204,9,23,0.0,0.0,0.0,0.0,1.051624774932861,0.7993797536705851,14
dorn_python_022,Dorn,rapidocr,ok,0.23119469026548672,31,55,0.5503875968992248,0.8875,0.6794258373205742,6.037710437710438,1.2457623481750488,0.7804373425043823,24
dorn_python_023,Dorn,rapidocr,ok,0.22098214285714285,11,13,0.9056603773584906,0.9320388349514563,0.9186602870813397,8.444444444444445,0.9392976760864258,0.8436982945435643,2
dorn_python_024,Dorn,rapidocr,ok,0.31129476584022037,11,16,0.7971014492753623,0.8870967741935484,0.8396946564885496,10.222222222222221,0.964515209197998,0.801357133806623,5
dorn_python_025,Dorn,rapidocr,ok,0.47549019607843135,9,13,0.3793103448275862,0.4074074074074074,0.39285714285714285,0.0,0.8652482032775879,0.8059873233110336,4
dorn_python_026,Dorn,rapidocr,ok,0.16918103448275862,30,54,0.84375,0.8076923076923077,0.8253275109170305,4.6214814814814815,1.1167340278625488,0.7622206004208545,24
dorn_python_027,Dorn,rapidocr,ok,0.11702127659574468,11,12,0.7121212121212122,0.8545454545454545,0.7768595041322314,0.0,0.9388587474822998,0.8048877058188566,1
dorn_python_028,Dorn,rapidocr,ok,0.1827956989247312,11,16,0.8508771929824561,0.8660714285714286,0.8584070796460177,7.5,1.0811378955841064,0.8183254701281153,5
dorn_python_029,Dorn,rapidocr,ok,0.2851851851851852,30,52,0.6166666666666667,0.39361702127659576,0.48051948051948057,1.0,1.0864410400390625,0.7438779111623421,22
dorn_python_003,Dorn,rapidocr,ok,0.24323104693140793,51,101,0.8583333333333333,0.9626168224299065,0.9074889867841409,10.225,1.4629950523376465,0.7770211614206387,50
dorn_python_030,Dorn,rapidocr,ok,0.20964039785768937,50,93,0.8136094674556213,0.9385665529010239,0.8716323296354992,4.7368421052631575,1.3013052940368652,0.7646041326138163,43
dorn_python_031,Dorn,rapidocr,ok,0.3176628609805238,50,93,0.8453237410071942,0.8075601374570447,0.8260105448154659,9.337073398784478,1.2606487274169922,0.7635552995706217,43
dorn_python_032,Dorn,rapidocr,ok,0.17548746518105848,31,53,0.7706422018348624,0.631578947368421,0.6942148760330579,2.9565217391304346,1.010434865951538,0.7530001189851758,22
dorn_python_033,Dorn,rapidocr,ok,0.2179732313575526,11,25,0.43902439024390244,0.21176470588235294,0.28571428571428575,9.06,1.001802682876587,0.7954756556398027,14
dorn_python_034,Dorn,rapidocr,ok,0.3378048780487805,31,57,0.7769784172661871,0.6878980891719745,0.7297297297297298,3.5384615384615383,1.1225991249084473,0.7488328273410937,26
dorn_python_035,Dorn,rapidocr,ok,0.2657463330457291,51,71,0.7217391304347827,0.8783068783068783,0.79236276849642,8.461538461538462,1.3073227405548096,0.7418493910376036,20
dorn_python_036,Dorn,rapidocr,ok,0.2768324607329843,51,82,0.7507598784194529,0.9536679536679536,0.8401360544217689,10.0,1.220245599746704,0.7646292247701563,31
dorn_python_037,Dorn,rapidocr,ok,0.18462697814619441,31,60,0.8302752293577982,0.8379629629629629,0.8341013824884792,7.691666666666666,1.0810763835906982,0.7770596921816305,29
dorn_python_038,Dorn,rapidocr,ok,0.1800356506238859,30,40,0.7165354330708661,0.7982456140350878,0.7551867219917011,0.7272727272727273,0.9134063720703124,0.7447278684369392,10
dorn_python_039,Dorn,rapidocr,ok,0.2830470500373413,51,88,0.6761904761904762,0.9594594594594594,0.7932960893854749,7.777777777777778,1.19417142868042,0.7617633650215658,37
dorn_python_004,Dorn,rapidocr,ok,0.2977801840822956,51,100,0.7939560439560439,0.9174603174603174,0.8512518409425626,10.468372093023257,1.2911577224731443,0.7732918879783327,49
dorn_python_040,Dorn,rapidocr,ok,0.2653288740245262,31,47,0.6779661016949152,0.8823529411764706,0.7667731629392971,9.0,1.108276128768921,0.7599910078545624,16
dorn_python_041,Dorn,rapidocr,ok,0.15384615384615385,9,20,0.9411764705882353,0.8205128205128205,0.8767123287671232,0.0,0.5101706981658936,0.7949425468730376,11
dorn_python_042,Dorn,rapidocr,ok,0.2820676451818762,51,89,0.802547770700637,0.5142857142857142,0.626865671641791,9.7,1.449601173400879,0.7742134694464741,38
dorn_python_043,Dorn,rapidocr,ok,0.1945088940448569,51,117,0.832046332046332,0.9514348785871964,0.8877445932028837,9.363636363636363,1.5929322242736816,0.7830707949895815,66
dorn_python_044,Dorn,rapidocr,ok,0.16630785791173305,50,118,0.4044943820224719,0.496551724137931,0.44582043343653255,3.478704910908301,1.3457794189453125,0.7683513103858195,68
dorn_python_045,Dorn,rapidocr,ok,0.2125,31,46,0.825,0.9635036496350365,0.8888888888888888,4.549689440993789,0.8197340965270996,0.7458448551408147,15
dorn_python_046,Dorn,rapidocr,ok,0.24939467312348668,11,19,0.7373737373737373,0.8902439024390244,0.8066298342541436,8.0,0.712120771408081,0.7662727193592044,8
dorn_python_047,Dorn,rapidocr,ok,0.2815533980582524,31,40,0.7983193277310925,0.9693877551020408,0.8755760368663593,5.538461538461538,0.7430548667907715,0.7277227264634467,9
dorn_python_048,Dorn,rapidocr,ok,0.1863041289023162,31,53,0.8366336633663366,0.9548022598870056,0.8918205804749341,0.48,1.2530567646026611,0.7538400564517131,22
dorn_python_049,Dorn,rapidocr,ok,0.20915448188175462,51,89,0.7966101694915254,0.3263888888888889,0.46305418719211816,7.03876404494382,1.179785966873169,0.7707894455880682,38
dorn_python_005,Dorn,rapidocr,ok,0.31146408839779005,51,90,0.5952380952380952,0.1201923076923077,0.19999999999999998,9.488372093023257,1.2924079895019531,0.7714625385733935,39
dorn_python_050,Dorn,rapidocr,ok,0.3062645011600928,11,18,0.8414634146341463,0.8961038961038961,0.8679245283018868,11.11111111111111,0.8971798419952393,0.7961519204633686,7
dorn_python_051,Dorn,rapidocr,ok,0.24848484848484848,11,14,0.9285714285714286,0.9154929577464789,0.921985815602837,8.0,1.0731041431427002,0.8280464873680148,3
dorn_python_052,Dorn,rapidocr,ok,0.3887240356083086,11,18,0.71875,0.5897435897435898,0.6478873239436619,10.333333333333334,0.9479515552520752,0.8226324965255272,7
dorn_python_053,Dorn,rapidocr,ok,0.262974269515918,51,122,0.532258064516129,0.45051194539249145,0.48798521256931604,10.036247723132968,1.5333948135375977,0.775750659083675,71
dorn_python_054,Dorn,rapidocr,ok,0.2851851851851852,30,52,0.6166666666666667,0.39361702127659576,0.48051948051948057,1.0,1.1989374160766602,0.7438779111623421,22
dorn_python_055,Dorn,rapidocr,ok,0.18511569731081925,51,99,0.3712737127371274,0.8954248366013072,0.524904214559387,4.410951621477937,1.428508758544922,0.756208087187001,48
dorn_python_056,Dorn,rapidocr,ok,0.182546749777382,31,47,0.9043824701195219,0.9912663755458515,0.9458333333333333,7.36,1.0020875930786133,0.7942033624515813,16
dorn_python_057,Dorn,rapidocr,ok,0.19289340101522842,11,13,0.6944444444444444,0.6944444444444444,0.6944444444444444,1.7142857142857142,0.9004449844360352,0.8047731332608485,2
dorn_python_058,Dorn,rapidocr,ok,0.22686567164179106,11,24,0.5555555555555556,0.7692307692307693,0.6451612903225806,3.2857142857142856,1.2106852531433103,0.790231935886344,13
dorn_python_059,Dorn,rapidocr,ok,0.1893939393939394,11,15,0.8735632183908046,0.8636363636363636,0.8685714285714287,7.0,0.9470276832580566,0.8161964459347343,4
dorn_python_006,Dorn,rapidocr,ok,0.18771331058020477,31,62,0.13496932515337423,0.2682926829268293,0.1795918367346939,4.142857142857143,1.2779486179351809,0.7729453031832013,31
dorn_python_060,Dorn,rapidocr,ok,0.191415313225058,31,50,0.26666666666666666,0.39344262295081966,0.31788079470198677,4.9523809523809526,1.160848617553711,0.7548398850142704,19
dorn_python_061,Dorn,rapidocr,ok,0.33526430123099205,51,89,0.37681159420289856,0.19696969696969696,0.25870646766169153,5.2439024390243905,1.213841199874878,0.7391869133764472,38
dorn_python_062,Dorn,rapidocr,ok,0.28187919463087246,10,19,0.8518518518518519,0.8961038961038961,0.8734177215189873,11.697368421052632,0.7937793731689453,0.8008844690049419,9
dorn_python_063,Dorn,rapidocr,ok,0.26290760869565216,49,90,0.42424242424242425,0.4827586206896552,0.45161290322580644,6.938888888888889,1.5172500610351562,0.7641928914823519,41
dorn_python_064,Dorn,rapidocr,ok,0.2923219241443108,31,59,0.8446601941747572,0.8787878787878788,0.8613861386138614,10.071428571428571,0.974177360534668,0.7772349895873322,28
dorn_python_065,Dorn,rapidocr,ok,0.1111716621253406,51,95,0.8614457831325302,0.7771739130434783,0.8171428571428571,6.695652173913044,1.457188844680786,0.7714452762579423,44
dorn_python_066,Dorn,rapidocr,ok,0.35774647887323946,11,27,0.1111111111111111,0.5,0.1818181818181818,7.555555555555555,0.7805016040802002,0.7930590468985549,16
dorn_python_067,Dorn,rapidocr,ok,0.3089887640449438,11,21,0.68,0.7727272727272727,0.7234042553191491,1.7142857142857142,0.9531614780426024,0.7804613059856473,10
dorn_python_068,Dorn,rapidocr,ok,0.20520673813169985,32,77,0.4178082191780822,0.6931818181818182,0.5213675213675214,5.28,1.188819408416748,0.7649838794239806,45
dorn_python_069,Dorn,rapidocr,ok,0.2747336377473364,51,92,0.7752808988764045,0.7931034482758621,0.7840909090909092,1.7894736842105263,1.1606922149658203,0.7753287130988054,41
dorn_python_007,Dorn,rapidocr,ok,0.13119533527696792,11,24,0.88,0.9295774647887324,0.9041095890410958,1.7142857142857142,1.1505396366119385,0.7690809064911835,13
dorn_python_070,Dorn,rapidocr,ok,0.38095238095238093,11,16,0.28,0.7,0.4,3.5,0.4485964775085449,0.7994102665102851,5
dorn_python_071,Dorn,rapidocr,ok,0.15120525931336742,51,92,0.8214285714285714,0.16083916083916083,0.26900584795321636,4.175176946410516,1.4371287822723389,0.7677808043574796,41
dorn_python_072,Dorn,rapidocr,ok,0.254932502596054,51,99,0.8023952095808383,0.3284313725490196,0.46608695652173915,9.5,1.3855650424957275,0.7696745251729212,48
dorn_python_073,Dorn,rapidocr,ok,0.4550561797752809,10,14,0.5,0.6470588235294118,0.5641025641025642,7.285714285714286,0.449465274810791,0.7909892031233869,4
dorn_python_074,Dorn,rapidocr,ok,0.24381625441696114,10,15,0.5454545454545454,0.5454545454545454,0.5454545454545454,7.266666666666667,0.7653696537017822,0.7879730364207875,5
dorn_python_075,Dorn,rapidocr,ok,0.28908296943231443,51,93,0.5678391959798995,0.5707070707070707,0.5692695214105794,7.23404255319149,1.4732987880706787,0.7475809614703728,42
dorn_python_076,Dorn,rapidocr,ok,0.3714644877435575,50,96,0.8733333333333333,0.9225352112676056,0.8972602739726027,10.790697674418604,1.4032294750213623,0.7676516463235682,46
dorn_python_077,Dorn,rapidocr,ok,0.33067729083665337,31,54,0.8241758241758241,0.5681818181818182,0.672645739910314,7.923076923076923,1.0757908821105957,0.7741246343152094,23
dorn_python_078,Dorn,rapidocr,ok,0.21127633209417596,49,90,0.7246376811594203,0.6688963210702341,0.6956521739130435,3.1,1.278209209442139,0.7480182790620528,41
dorn_python_079,Dorn,rapidocr,ok,0.28239499553172476,31,52,0.8939393939393939,0.9711934156378601,0.9309664694280079,10.307692307692308,1.0252089500427246,0.7816357030981252,21
